text,label
Congratulations! You won a lottery of 24562. Click to claim: http://192.168.1.1/pay,1
"Hey, are we still meeting for dinner at 6:45 PM?",0
Income Tax Refund of ₹11315 approved. Claim here: http://lottery-win.tk,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Please find the attached document for the meeting.,0
Congratulations! You won a lottery of 44427. Click to claim: http://upi-verification.com,1
Congratulations! You won a lottery of 37558. Click to claim: http://bit.ly/fake-upi,1
"Get instant personal loan up to ₹500,000. Apply: http://cashback-offer.in@claim",1
Urgent: Your KYC has expired. Update now at http://lottery-win.tk,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://short.url/xyz,1
Claim your ₹31065 UPI cashback now at http://lottery-win.tk,1
Amount of ₹35005 debited from your A/c. Available balance: ₹35005.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://bit.ly/fake-upi,1
Your flight PNR 772560 is confirmed. Web check-in at https://netflix.com,0
Congratulations! You won a lottery of 36994. Click to claim: http://cashback-offer.in@claim,1
Income Tax Refund of ₹19083 approved. Claim here: http://short.url/xyz,1
Please find the attached document for the meeting.,0
Please find the attached document for the meeting.,0
Your electricity bill is overdue. Pay here to avoid disconnection: http://lottery-win.tk,1
Amount of ₹33316 debited from your A/c. Available balance: ₹33316.,0
Reminder: Team standup at 11:30 AM.,0
Please find the attached document for the meeting.,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://192.168.1.1/pay,1
"Get instant personal loan up to ₹500,000. Apply: http://lottery-win.tk",1
Reminder: Team standup at 4:30 AM.,0
You have received a scratch card worth ₹39345. Scratch here: http://cashback-offer.in@claim,1
Claim your ₹5052 UPI cashback now at http://short.url/xyz,1
"Get instant personal loan up to ₹500,000. Apply: http://192.168.1.1/pay",1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://bit.ly/fake-upi,1
Your flight PNR 619451 is confirmed. Web check-in at https://amazon.in/orders,0
Amount of ₹46463 debited from your A/c. Available balance: ₹46463.,0
Claim your ₹25560 UPI cashback now at http://short.url/xyz,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://upi-verification.com,1
Happy Birthday! Hope you have a great day.,0
Your OTP for bank login is 588965. Do not share.,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://short.url/xyz,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://bit.ly/fake-upi,1
Income Tax Refund of ₹41543 approved. Claim here: http://192.168.1.1/pay,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Urgent: Your KYC has expired. Update now at http://lottery-win.tk,1
"Hey, are we still meeting for dinner at 8:45 PM?",0
Congratulations! You won a lottery of 15083. Click to claim: http://upi-verification.com,1
Your Amazon package will be delivered today by 5:30 PM.,0
"Get instant personal loan up to ₹500,000. Apply: http://update-kyc.ml",1
"Dear customer, your UPI PIN needs reset. Click http://short.url/xyz",1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://lottery-win.tk,1
Your flight PNR 197927 is confirmed. Web check-in at https://amazon.in/orders,0
You have received a scratch card worth ₹35201. Scratch here: http://upi-verification.com,1
Claim your ₹42580 UPI cashback now at http://update-kyc.ml,1
Your OTP for bank login is 334330. Do not share.,0
"Get instant personal loan up to ₹500,000. Apply: http://update-kyc.ml",1
Your Amazon package will be delivered today by 11:45 PM.,0
Claim your ₹12974 UPI cashback now at http://bit.ly/fake-upi,1
Your OTP for bank login is 104949. Do not share.,0
Happy Birthday! Hope you have a great day.,0
Reminder: Team standup at 3:45 PM.,0
Your OTP for bank login is 782022. Do not share.,0
Income Tax Refund of ₹18849 approved. Claim here: http://update-kyc.ml,1
Your flight PNR 216977 is confirmed. Web check-in at https://amazon.in/orders,0
Can you call me back when you are free?,0
"Get instant personal loan up to ₹500,000. Apply: http://upi-verification.com",1
Your flight PNR 153077 is confirmed. Web check-in at https://amazon.in/orders,0
Congratulations! You won a lottery of 47861. Click to claim: http://cashback-offer.in@claim,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://cashback-offer.in@claim,1
Urgent: Your KYC has expired. Update now at http://update-kyc.ml,1
You have received a scratch card worth ₹11478. Scratch here: http://192.168.1.1/pay,1
Urgent: Your KYC has expired. Update now at http://upi-verification.com,1
Happy Birthday! Hope you have a great day.,0
Can you call me back when you are free?,0
Urgent: Your KYC has expired. Update now at http://lottery-win.tk,1
"Hey, are we still meeting for dinner at 7:15 PM?",0
Please find the attached document for the meeting.,0
Your flight PNR 136208 is confirmed. Web check-in at https://www.indigo.in,0
You have received a scratch card worth ₹37608. Scratch here: http://cashback-offer.in@claim,1
Amount of ₹19449 debited from your A/c. Available balance: ₹19449.,0
Reminder: Team standup at 4:15 PM.,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://192.168.1.1/pay,1
Reminder: Team standup at 10:45 PM.,0
Please find the attached document for the meeting.,0
"Dear customer, your UPI PIN needs reset. Click http://192.168.1.1/pay",1
Please find the attached document for the meeting.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://short.url/xyz,1
Urgent: Your KYC has expired. Update now at http://bit.ly/fake-upi,1
Your Amazon package will be delivered today by 12:45 AM.,0
"Dear customer, your UPI PIN needs reset. Click http://update-kyc.ml",1
Can you call me back when you are free?,0
"Dear customer, your UPI PIN needs reset. Click http://cashback-offer.in@claim",1
Income Tax Refund of ₹18524 approved. Claim here: http://update-kyc.ml,1
Urgent: Your KYC has expired. Update now at http://short.url/xyz,1
"Get instant personal loan up to ₹500,000. Apply: http://192.168.1.1/pay",1
Reminder: Team standup at 10:30 PM.,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
Please find the attached document for the meeting.,0
Your flight PNR 811922 is confirmed. Web check-in at https://netflix.com,0
Urgent: Your KYC has expired. Update now at http://upi-verification.com,1
Amount of ₹32159 debited from your A/c. Available balance: ₹32159.,0
Your OTP for bank login is 968287. Do not share.,0
Claim your ₹34896 UPI cashback now at http://short.url/xyz,1
Can you call me back when you are free?,0
Your flight PNR 541609 is confirmed. Web check-in at https://amazon.in/orders,0
Amount of ₹6195 debited from your A/c. Available balance: ₹6195.,0
Please find the attached document for the meeting.,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
Congratulations! You won a lottery of 49986. Click to claim: http://cashback-offer.in@claim,1
Claim your ₹38634 UPI cashback now at http://cashback-offer.in@claim,1
Your flight PNR 107477 is confirmed. Web check-in at https://www.indigo.in,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
Claim your ₹16493 UPI cashback now at http://cashback-offer.in@claim,1
Congratulations! You won a lottery of 3832. Click to claim: http://short.url/xyz,1
Happy Birthday! Hope you have a great day.,0
Your OTP for bank login is 295242. Do not share.,0
You have received a scratch card worth ₹2595. Scratch here: http://short.url/xyz,1
Your Amazon package will be delivered today by 4:15 AM.,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
Income Tax Refund of ₹34776 approved. Claim here: http://upi-verification.com,1
"Get instant personal loan up to ₹500,000. Apply: http://cashback-offer.in@claim",1
Congratulations! You won a lottery of 22008. Click to claim: http://bit.ly/fake-upi,1
Please find the attached document for the meeting.,0
Your Amazon package will be delivered today by 11:00 PM.,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
Amount of ₹22560 debited from your A/c. Available balance: ₹22560.,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
"Hey, are we still meeting for dinner at 9:45 AM?",0
Can you call me back when you are free?,0
"Get instant personal loan up to ₹500,000. Apply: http://192.168.1.1/pay",1
Income Tax Refund of ₹31357 approved. Claim here: http://192.168.1.1/pay,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
"Get instant personal loan up to ₹500,000. Apply: http://bit.ly/fake-upi",1
"Get instant personal loan up to ₹500,000. Apply: http://192.168.1.1/pay",1
Your bank account will be blocked in 24 hrs. Verify PAN: http://bit.ly/fake-upi,1
Your flight PNR 483280 is confirmed. Web check-in at https://www.indigo.in,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://bit.ly/fake-upi,1
Your Amazon package will be delivered today by 1:15 AM.,0
Can you call me back when you are free?,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://bit.ly/fake-upi,1
Can you call me back when you are free?,0
Amount of ₹4826 debited from your A/c. Available balance: ₹4826.,0
Your OTP for bank login is 776463. Do not share.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://cashback-offer.in@claim,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://lottery-win.tk,1
Please find the attached document for the meeting.,0
Your electricity bill is overdue. Pay here to avoid disconnection: http://update-kyc.ml,1
Urgent: Your KYC has expired. Update now at http://192.168.1.1/pay,1
Your OTP for bank login is 907923. Do not share.,0
Income Tax Refund of ₹8197 approved. Claim here: http://short.url/xyz,1
"Dear customer, your UPI PIN needs reset. Click http://update-kyc.ml",1
Happy Birthday! Hope you have a great day.,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://192.168.1.1/pay,1
Reminder: Team standup at 5:00 AM.,0
Your electricity bill is overdue. Pay here to avoid disconnection: http://192.168.1.1/pay,1
Urgent: Your KYC has expired. Update now at http://upi-verification.com,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
"Hey, are we still meeting for dinner at 9:00 PM?",0
Monthly Netflix subscription of ₹499 renewed successfully.,0
Can you call me back when you are free?,0
Urgent: Your KYC has expired. Update now at http://lottery-win.tk,1
Urgent: Your KYC has expired. Update now at http://update-kyc.ml,1
Reminder: Team standup at 2:00 PM.,0
Claim your ₹46226 UPI cashback now at http://lottery-win.tk,1
Your Amazon package will be delivered today by 8:00 AM.,0
"Hey, are we still meeting for dinner at 5:15 AM?",0
Monthly Netflix subscription of ₹499 renewed successfully.,0
Reminder: Team standup at 1:15 AM.,0
Claim your ₹34901 UPI cashback now at http://bit.ly/fake-upi,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://upi-verification.com,1
"Dear customer, your UPI PIN needs reset. Click http://short.url/xyz",1
Reminder: Team standup at 5:15 PM.,0
Your OTP for bank login is 123211. Do not share.,0
Your Amazon package will be delivered today by 5:30 PM.,0
Income Tax Refund of ₹3995 approved. Claim here: http://bit.ly/fake-upi,1
Your OTP for bank login is 280162. Do not share.,0
Reminder: Team standup at 5:45 AM.,0
You have received a scratch card worth ₹37799. Scratch here: http://upi-verification.com,1
Income Tax Refund of ₹46077 approved. Claim here: http://upi-verification.com,1
Your Amazon package will be delivered today by 10:30 PM.,0
Urgent: Your KYC has expired. Update now at http://upi-verification.com,1
Congratulations! You won a lottery of 38667. Click to claim: http://cashback-offer.in@claim,1
"Hey, are we still meeting for dinner at 11:15 PM?",0
Amount of ₹49662 debited from your A/c. Available balance: ₹49662.,0
Congratulations! You won a lottery of 26390. Click to claim: http://upi-verification.com,1
Claim your ₹41632 UPI cashback now at http://192.168.1.1/pay,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://bit.ly/fake-upi,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
"Hey, are we still meeting for dinner at 4:30 PM?",0
Your bank account will be blocked in 24 hrs. Verify PAN: http://lottery-win.tk,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://update-kyc.ml,1
Can you call me back when you are free?,0
Your parcel is held at customs. Pay ₹99 fee to release: http://cashback-offer.in@claim,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Your electricity bill is overdue. Pay here to avoid disconnection: http://cashback-offer.in@claim,1
Happy Birthday! Hope you have a great day.,0
Congratulations! You won a lottery of 49453. Click to claim: http://192.168.1.1/pay,1
Income Tax Refund of ₹32404 approved. Claim here: http://update-kyc.ml,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://bit.ly/fake-upi,1
Your parcel is held at customs. Pay ₹99 fee to release: http://192.168.1.1/pay,1
